wavelength / nm,fluorescence / counts
672.03999999999996,673.08299999999986
672.14999999999998,655.33299999999997
672.25,683.58299999999997
672.36000000000001,700.33299999999986
672.46000000000004,693.33299999999986
672.55999999999995,680.33299999999986
672.66999999999996,672.08299999999997
672.76999999999998,677.08299999999986
672.88,676.33299999999997
672.98000000000002,688.83299999999986
673.09000000000003,691.83299999999986
673.19000000000005,670.83299999999997
673.28999999999996,651.83299999999997
673.39999999999998,641.33299999999997
673.5,666.08299999999997
673.61000000000001,702.08299999999986
673.71000000000004,682.58299999999986
673.82000000000005,639.58299999999997
673.91999999999996,636.83299999999997
674.01999999999998,660.08299999999997
674.13,668.58299999999997
674.23000000000002,630.58299999999997
674.34000000000003,592.08299999999997
674.44000000000005,580.58299999999997
674.54999999999995,585.33299999999997
674.64999999999998,623.08299999999997
674.75,651.83299999999997
674.86000000000001,638.58299999999997
674.96000000000004,628.08299999999997
675.07000000000005,643.58299999999997
675.16999999999996,638.83299999999997
675.26999999999998,614.08299999999997
675.38,589.58299999999997
675.48000000000002,559.33299999999997
675.58000000000004,565.83299999999997
675.69000000000005,602.33299999999997
675.78999999999996,590.08299999999997
675.89999999999998,560.58299999999997
676.0,563.08299999999997
676.10000000000002,591.33299999999997
676.21000000000004,623.58299999999997
676.30999999999995,636.33299999999997
676.41999999999996,654.83299999999997
676.51999999999998,659.08299999999997
676.62,634.83299999999997
676.73000000000002,622.33299999999997
676.83000000000004,625.58299999999997
676.92999999999995,633.33299999999997
677.03999999999996,636.08299999999997
677.13999999999999,632.58299999999997
677.24000000000001,620.83299999999997
677.35000000000002,615.08299999999997
677.45000000000005,625.58299999999997
677.54999999999995,612.33299999999997
677.65999999999997,581.33299999999997
677.75999999999999,563.33299999999997
677.87,585.58299999999997
677.97000000000003,623.58299999999997
678.07000000000005,622.08299999999997
678.17999999999995,602.08299999999997
678.27999999999997,601.08299999999997
678.38,623.58299999999997
678.49000000000001,571.83299999999997
678.59000000000003,483.58300000000003
678.69000000000005,510.33299999999997
678.79999999999995,558.83299999999997
678.89999999999998,574.33299999999997
679.0,582.33299999999997
679.10000000000002,571.33299999999997
679.21000000000004,574.33299999999997
679.30999999999995,587.08299999999997
679.40999999999997,580.33299999999997
679.51999999999998,559.33300000000008
679.62,572.33299999999997
679.72000000000003,585.33299999999997
679.83000000000004,577.33299999999997
679.92999999999995,579.08299999999997
680.02999999999997,563.58299999999997
680.13999999999999,538.58299999999997
680.24000000000001,509.58299999999997
680.34000000000003,498.08300000000003
680.44000000000005,522.83299999999997
680.54999999999995,532.33300000000008
680.64999999999998,524.83299999999997
680.75,525.08300000000008
680.86000000000001,548.83299999999997
680.96000000000004,553.08299999999997
681.05999999999995,530.83300000000008
681.15999999999997,529.08299999999997
681.26999999999998,521.83300000000008
681.37,504.33299999999997
681.47000000000003,498.83300000000003
681.58000000000004,528.08299999999997
681.67999999999995,534.83299999999997
681.77999999999997,503.83300000000003
681.88,491.08299999999997
681.99000000000001,493.83300000000003
682.09000000000003,518.83299999999997
682.19000000000005,512.08299999999997
682.28999999999996,472.58300000000008
682.39999999999998,468.58300000000008
682.5,488.83300000000003
682.60000000000002,501.33299999999997
682.70000000000005,497.08300000000008
682.80999999999995,508.08300000000003
682.90999999999997,523.58299999999997
683.00999999999999,498.58300000000008
683.11000000000001,460.33300000000008
683.22000000000003,458.58300000000008
683.32000000000005,474.58300000000008
683.41999999999996,479.58300000000008
683.51999999999998,497.58300000000003
683.63,508.33299999999997
683.73000000000002,506.58300000000003
683.83000000000004,496.58299999999997
683.92999999999995,467.33300000000008
684.03999999999996,462.83300000000008
684.13999999999999,450.83300000000008
684.24000000000001,423.83300000000008
684.34000000000003,414.83300000000008
684.44000000000005,426.33300000000008
684.54999999999995,460.58300000000008
684.64999999999998,473.58300000000008
684.75,470.58300000000008
684.85000000000002,461.08300000000008
684.95000000000005,452.33300000000008
685.05999999999995,447.58300000000008
685.15999999999997,431.08300000000008
685.25999999999999,419.33300000000008
685.36000000000001,416.08300000000008
685.46000000000004,434.83300000000008
685.57000000000005,451.83300000000008
685.66999999999996,456.58300000000008
685.76999999999998,472.83300000000008
685.87,445.08300000000008
685.97000000000003,415.83300000000008
686.08000000000004,444.83300000000008
686.17999999999995,465.83300000000008
686.27999999999997,475.08300000000008
686.38,479.58300000000008
686.48000000000002,462.33300000000008
686.59000000000003,455.83300000000008
686.69000000000005,480.33300000000008
686.78999999999996,474.08300000000008
686.88999999999999,452.58300000000008
686.99000000000001,477.58300000000008
687.09000000000003,494.33300000000008
687.20000000000005,494.08300000000008
687.29999999999995,471.83300000000008
687.39999999999998,438.83300000000008
687.5,444.83300000000008
687.60000000000002,459.33300000000008
687.70000000000005,457.08300000000008
687.79999999999995,442.33300000000008
687.90999999999997,458.83300000000003
688.00999999999999,492.83299999999997
688.11000000000001,493.08300000000008
688.21000000000004,489.58300000000008
688.30999999999995,495.83300000000008
688.40999999999997,499.08300000000008
688.50999999999999,487.08300000000008
688.62,467.58300000000008
688.72000000000003,465.33300000000008
688.82000000000005,455.58300000000008
688.91999999999996,430.58300000000008
689.01999999999998,411.08300000000008
689.12,405.08300000000008
689.22000000000003,421.58300000000008
689.32000000000005,436.58300000000008
689.42999999999995,440.33300000000008
689.52999999999997,433.58300000000008
689.63,414.33300000000008
689.73000000000002,405.08300000000008
689.83000000000004,404.33300000000008
689.92999999999995,415.08300000000008
690.02999999999997,432.33300000000008
690.13,445.33300000000008
690.23000000000002,445.08300000000008
690.34000000000003,429.58300000000008
690.44000000000005,427.08300000000008
690.53999999999996,423.83300000000008
690.63999999999999,413.83300000000008
690.74000000000001,419.33300000000008
690.84000000000003,418.58300000000008
690.94000000000005,399.08300000000008
691.03999999999996,397.83300000000008
691.13999999999999,399.33300000000008
691.24000000000001,408.08300000000008
691.34000000000003,431.83300000000008
691.45000000000005,417.83300000000008
691.54999999999995,389.83300000000008
691.64999999999998,391.58300000000008
691.75,416.83300000000008
